Job_ID,Job_Title,Company,Location,Job_Type,Experience,Salary,Industry,Skills,Posting_Date,Applications
746,Business Analyst,Infosys,Ahmedabad,Internship,1-3 Years,1378357,E-commerce,"Statistics, Tableau, Python",2025-07-30,177
747,Data Analyst,Infosys,Hyderabad,Contract,5+ Years,2451850,Finance,"Statistics, Power BI, NumPy, Pandas",2025-09-09,195
748,Data Scientist,Accenture,Delhi,Full-time,Fresher,2140208,Healthcare,"Power BI, Excel, Python",2025-12-27,772
749,Python Developer,HCL,Chennai,Internship,Fresher,946783,IT Services,"SQL, Statistics, Azure, Power BI",2025-04-04,70
750,Data Analyst,IBM,Noida,Internship,5+ Years,672824,IT Services,"Tableau, Python",2025-06-25,686
751,Data Analyst,Infosys,Noida,Contract,Fresher,1825656,Healthcare,"Pandas, Azure, Machine Learning, Tableau",2025-10-26,444
752,ML Engineer,Oracle,Mumbai,Internship,1-3 Years,1765027,E-commerce,"Statistics, Python, Machine Learning, Azure, Power BI",2025-06-22,830
753,Data Analyst,Deloitte,Chennai,Contract,1-3 Years,357711,Healthcare,"NumPy, Tableau",2025-02-21,978
754,Python Developer,Capgemini,Delhi,Contract,5+ Years,2409705,Finance,"Python, Machine Learning, Azure",2025-12-25,653
755,Data Analyst,Google,Mumbai,Contract,5+ Years,1229615,Healthcare,"Statistics, SQL, Machine Learning, Excel, Azure",2025-07-04,679
756,Business Analyst,Microsoft,Chennai,Internship,1-3 Years,850462,Healthcare,"Power BI, Pandas",2025-12-25,820
757,BI Developer,Amazon,Kolkata,Internship,1-3 Years,2121862,IT Services,"NumPy, Excel, Azure, SQL, Statistics",2025-02-14,776
758,Business Analyst,Infosys,Chennai,Contract,Fresher,922075,Analytics,"Tableau, Excel, Azure, Machine Learning, NumPy",2025-12-04,979
759,Business Analyst,Oracle,Pune,Contract,5+ Years,629340,E-commerce,"Excel, SQL, Machine Learning, Azure",2025-12-10,937
760,SQL Developer,Google,Noida,Full-time,3-5 Years,735238,Analytics,"SQL, Azure",2025-07-15,353
761,Python Developer,Microsoft,Hyderabad,Contract,3-5 Years,784427,Analytics,"Azure, Python, Tableau, NumPy, Pandas",2025-10-31,553
762,SQL Developer,Tech Mahindra,Mumbai,Internship,1-3 Years,2429995,E-commerce,"SQL, Statistics, Python",2025-04-08,556
763,ML Engineer,Wipro,Gurugram,Full-time,5+ Years,2161698,Consulting,"Power BI, Python, Machine Learning, Azure",2025-08-24,519
764,Business Analyst,HCL,Ahmedabad,Internship,1-3 Years,2326287,Analytics,"Python, Machine Learning, Power BI, Statistics, NumPy",2025-12-19,220
765,Data Analyst,Flipkart,Pune,Internship,5+ Years,1504523,E-commerce,"Python, NumPy, Statistics",2025-04-26,350
766,Data Engineer,Capgemini,Chennai,Internship,Fresher,2463940,E-commerce,"Tableau, Excel, Statistics, Python",2025-08-05,139
767,Data Analyst,Amazon,Gurugram,Internship,1-3 Years,826972,Finance,"Tableau, Power BI, Excel, SQL, Machine Learning",2025-06-15,205
768,Data Analyst,Capgemini,Ahmedabad,Full-time,1-3 Years,1829389,Finance,"Python, SQL, Machine Learning",2025-11-30,490
769,Data Analyst,Infosys,Kolkata,Contract,3-5 Years,2069578,Consulting,"Excel, Python, SQL, Pandas, Azure",2025-04-02,505
770,Data Scientist,Oracle,Chennai,Contract,Fresher,2194788,E-commerce,"Tableau, Pandas, Machine Learning, Python, Statistics",2025-06-04,124
771,Business Analyst,Deloitte,Kolkata,Full-time,Fresher,2261161,Analytics,"Azure, Power BI",2025-02-12,398
772,SQL Developer,HCL,Ahmedabad,Full-time,Fresher,1614109,IT Services,"Statistics, Python, Azure",2025-09-05,574
773,Data Engineer,Infosys,Kolkata,Contract,Fresher,1120166,E-commerce,"Power BI, Azure",2025-10-02,10
774,Data Engineer,Google,Mumbai,Full-time,Fresher,790293,Healthcare,"Power BI, SQL, Tableau",2025-10-12,876
775,Business Analyst,Infosys,Kolkata,Internship,3-5 Years,969755,Finance,"Excel, Tableau",2025-01-18,52
776,BI Developer,Oracle,Kolkata,Internship,1-3 Years,2307066,E-commerce,"NumPy, Machine Learning, Excel, Azure",2025-09-23,106
777,Data Analyst,Accenture,Bengaluru,Full-time,1-3 Years,1507071,Consulting,"Azure, NumPy, Excel",2025-12-06,610
778,BI Developer,Wipro,Ahmedabad,Internship,Fresher,1319410,Analytics,"Power BI, Statistics, Pandas, Python, Azure",2025-07-03,697
779,Data Scientist,Cognizant,Noida,Full-time,3-5 Years,1057937,E-commerce,"Azure, NumPy, Power BI, Excel",2025-08-06,846
780,ML Engineer,Google,Chennai,Internship,Fresher,1288080,IT Services,"SQL, NumPy, Azure, Machine Learning",2025-03-20,566
781,Business Analyst,Capgemini,Hyderabad,Internship,3-5 Years,1396106,Consulting,"Tableau, Python, SQL",2025-07-28,391
782,SQL Developer,Infosys,Hyderabad,Full-time,3-5 Years,2303609,IT Services,"Azure, Tableau, NumPy, Pandas",2025-04-24,106
783,Data Scientist,Capgemini,Chennai,Full-time,3-5 Years,2480036,Healthcare,"Pandas, Power BI, Tableau, Python, Machine Learning",2025-01-25,530
784,Data Scientist,Oracle,Pune,Full-time,5+ Years,1371430,IT Services,"Excel, Statistics, Pandas, SQL",2026-01-01,454
785,Data Engineer,Cognizant,Gurugram,Internship,5+ Years,2433532,E-commerce,"Tableau, SQL, Azure",2025-07-01,421
786,Business Analyst,Oracle,Hyderabad,Full-time,1-3 Years,642727,Consulting,"SQL, Tableau",2025-06-10,572
787,Data Analyst,Tech Mahindra,Kolkata,Contract,1-3 Years,2261822,Finance,"Statistics, Python",2025-09-10,636
788,Data Analyst,Microsoft,Chennai,Contract,3-5 Years,1274359,E-commerce,"Azure, Pandas",2025-04-08,992
789,Python Developer,Wipro,Hyderabad,Internship,1-3 Years,2404548,Analytics,"Statistics, Pandas",2025-03-28,393
790,ML Engineer,Infosys,Mumbai,Contract,1-3 Years,744363,Analytics,"Pandas, Tableau, NumPy, SQL",2025-03-29,7
791,SQL Developer,Accenture,Gurugram,Contract,Fresher,2192201,Healthcare,"Python, Machine Learning, Azure, Tableau, Excel",2025-11-20,341
792,ML Engineer,Infosys,Bengaluru,Internship,1-3 Years,1936395,Analytics,"SQL, Statistics",2025-06-02,508
793,Business Analyst,Cognizant,Kolkata,Full-time,5+ Years,769433,Finance,"Power BI, Tableau",2025-04-12,236
794,SQL Developer,Capgemini,Gurugram,Internship,5+ Years,1014126,Healthcare,"SQL, Pandas, NumPy, Azure",2025-08-29,148
795,SQL Developer,TCS,Mumbai,Contract,1-3 Years,714165,Consulting,"Python, Power BI, Statistics, Excel",2025-07-01,766
796,Data Analyst,Wipro,Noida,Internship,3-5 Years,748251,Finance,"NumPy, Pandas, Power BI, Azure, Excel",2025-06-19,518
797,Data Scientist,Infosys,Hyderabad,Full-time,1-3 Years,902390,Analytics,"Excel, Python",2025-07-19,699
798,SQL Developer,IBM,Bengaluru,Internship,5+ Years,1464111,Analytics,"SQL, Statistics, Excel, Tableau, Azure",2025-06-25,751
799,Data Scientist,Accenture,Gurugram,Full-time,3-5 Years,1287479,E-commerce,"Excel, Pandas, SQL, Machine Learning, Statistics",2025-09-19,519
800,Data Scientist,Accenture,Ahmedabad,Contract,1-3 Years,1212107,IT Services,"Statistics, Python, Tableau",2025-11-09,201
801,SQL Developer,TCS,Ahmedabad,Full-time,Fresher,463722,Finance,"NumPy, Tableau, Excel, SQL, Power BI",2025-03-16,441
802,Data Analyst,Cognizant,Chennai,Contract,Fresher,1526284,IT Services,"Machine Learning, Tableau, Azure, Pandas",2025-09-03,433
803,ML Engineer,Flipkart,Bengaluru,Full-time,Fresher,252247,IT Services,"Excel, Tableau, Pandas, Power BI",2025-05-07,935
804,Business Analyst,Tech Mahindra,Pune,Internship,5+ Years,1774970,Analytics,"SQL, Azure, Python, Machine Learning",2025-11-07,570
805,ML Engineer,Capgemini,Mumbai,Contract,3-5 Years,1249302,E-commerce,"Excel, Statistics, SQL, Python",2025-03-08,138
806,Business Analyst,TCS,Ahmedabad,Contract,1-3 Years,1059196,E-commerce,"SQL, Azure, Machine Learning, Power BI, Pandas",2025-11-19,490
807,Data Scientist,TCS,Pune,Full-time,5+ Years,1309168,Healthcare,"Machine Learning, Pandas, SQL, Excel",2025-04-14,74
808,SQL Developer,Cognizant,Kolkata,Full-time,1-3 Years,1399862,E-commerce,"Tableau, Python, NumPy",2025-09-05,818
809,Python Developer,Microsoft,Chennai,Internship,Fresher,944233,Finance,"NumPy, Statistics, Azure, Tableau, Power BI",2025-12-22,216
810,Data Analyst,Wipro,Ahmedabad,Full-time,Fresher,2400820,Finance,"Tableau, Excel, Azure, Machine Learning",2025-04-05,279
811,Business Analyst,Wipro,Noida,Full-time,1-3 Years,1474079,IT Services,"Tableau, Power BI, Azure",2025-10-10,899
812,Python Developer,Amazon,Noida,Contract,Fresher,255871,E-commerce,"Azure, Machine Learning, NumPy, Python",2025-01-27,974
813,BI Developer,Microsoft,Pune,Internship,3-5 Years,1611618,IT Services,"Machine Learning, Excel",2025-12-28,753
814,Data Scientist,HCL,Bengaluru,Contract,Fresher,1852144,E-commerce,"Azure, NumPy, Excel, Statistics",2025-05-24,457
815,ML Engineer,HCL,Noida,Contract,5+ Years,902807,Finance,"Statistics, Machine Learning, Power BI",2025-04-23,928
816,Business Analyst,Deloitte,Pune,Internship,1-3 Years,988661,Consulting,"Power BI, Tableau, Python, Azure, SQL",2025-09-03,911
817,SQL Developer,Oracle,Ahmedabad,Full-time,Fresher,851976,IT Services,"Excel, Pandas, Statistics, Python, Machine Learning",2025-04-01,544
818,Data Analyst,IBM,Hyderabad,Internship,5+ Years,336888,IT Services,"Python, Power BI",2025-03-12,259
819,BI Developer,Wipro,Ahmedabad,Full-time,Fresher,696017,Healthcare,"SQL, Excel, Power BI, NumPy",2025-02-12,782
820,Data Engineer,Amazon,Pune,Internship,3-5 Years,2258687,Consulting,"Python, NumPy, Tableau",2025-10-16,647
821,Business Analyst,TCS,Bengaluru,Full-time,3-5 Years,680193,Healthcare,"Power BI, Python, Excel, NumPy, SQL",2025-10-06,442
822,Data Scientist,Capgemini,Gurugram,Full-time,5+ Years,721476,Finance,"SQL, Excel, Azure",2025-07-17,984
823,ML Engineer,Infosys,Ahmedabad,Internship,Fresher,1762019,IT Services,"Azure, Power BI",2025-05-25,187
824,ML Engineer,IBM,Pune,Contract,5+ Years,880068,E-commerce,"Azure, Tableau, Machine Learning, Python",2025-08-08,282
825,ML Engineer,Flipkart,Gurugram,Contract,Fresher,259138,Consulting,"Machine Learning, Power BI, Statistics",2025-09-13,462
826,Business Analyst,Infosys,Ahmedabad,Internship,3-5 Years,856780,IT Services,"Power BI, Azure, Statistics, NumPy",2025-09-02,331
827,SQL Developer,Deloitte,Chennai,Contract,3-5 Years,829742,E-commerce,"Statistics, Azure, Pandas",2025-09-11,556
828,Data Engineer,Cognizant,Kolkata,Full-time,5+ Years,600718,Healthcare,"NumPy, Excel, SQL, Pandas, Power BI",2025-10-01,7
829,Data Analyst,Capgemini,Kolkata,Internship,1-3 Years,712029,IT Services,"Machine Learning, Power BI, Tableau, Excel",2025-04-15,152
830,SQL Developer,Accenture,Noida,Full-time,Fresher,827980,IT Services,"Statistics, Python, Azure",2025-10-10,385
831,Business Analyst,Oracle,Ahmedabad,Full-time,5+ Years,913426,IT Services,"Machine Learning, Power BI, SQL",2025-01-28,255
832,Data Analyst,IBM,Chennai,Full-time,1-3 Years,2220336,E-commerce,"NumPy, Tableau, Pandas",2025-02-09,426
833,Data Engineer,Google,Bengaluru,Internship,Fresher,903838,IT Services,"Azure, Power BI",2025-06-22,520
834,Data Analyst,Tech Mahindra,Chennai,Contract,5+ Years,1332358,Healthcare,"Excel, Statistics, Power BI, Pandas",2025-03-24,99
835,SQL Developer,Wipro,Noida,Internship,Fresher,1168160,Finance,"NumPy, SQL, Pandas",2025-09-25,493
836,SQL Developer,Amazon,Chennai,Full-time,Fresher,1808092,E-commerce,"Excel, Tableau, SQL, Python, Statistics",2025-06-10,376
837,ML Engineer,TCS,Noida,Internship,1-3 Years,696544,IT Services,"Azure, Python, Tableau",2025-11-05,197
838,Python Developer,Oracle,Bengaluru,Full-time,3-5 Years,606680,Healthcare,"Azure, Pandas",2025-10-10,51
839,ML Engineer,Infosys,Gurugram,Full-time,3-5 Years,1434480,Finance,"Machine Learning, Statistics, Azure",2025-01-25,137
840,Business Analyst,Capgemini,Chennai,Contract,Fresher,2356283,Consulting,"Azure, Statistics",2025-12-26,493
841,Data Analyst,HCL,Pune,Full-time,5+ Years,580313,E-commerce,"Excel, Azure",2025-10-28,831
842,Data Scientist,Google,Pune,Contract,3-5 Years,2126868,Consulting,"Tableau, Machine Learning, Statistics, Python",2025-12-15,917
843,SQL Developer,Accenture,Noida,Contract,Fresher,889217,Healthcare,"SQL, Python, Power BI, Statistics, Pandas",2025-12-31,565
844,Data Engineer,Infosys,Delhi,Internship,1-3 Years,1489870,Consulting,"Tableau, Machine Learning",2025-02-14,366
845,Business Analyst,Wipro,Delhi,Internship,5+ Years,1323852,Finance,"SQL, Pandas, Python",2025-02-15,377
846,SQL Developer,Tech Mahindra,Ahmedabad,Contract,1-3 Years,2098965,Analytics,"Machine Learning, SQL, Statistics, Tableau",2025-05-27,465
847,Data Analyst,IBM,Bengaluru,Contract,1-3 Years,283315,Consulting,"Tableau, Statistics",2025-05-15,167
848,SQL Developer,Amazon,Hyderabad,Full-time,5+ Years,2188936,E-commerce,"Machine Learning, Pandas",2025-10-19,484
849,Data Engineer,Infosys,Hyderabad,Full-time,Fresher,1914907,Finance,"Statistics, Machine Learning, SQL",2025-11-25,329
850,Data Engineer,Accenture,Delhi,Full-time,3-5 Years,2156641,IT Services,"Pandas, Power BI, Excel",2025-06-25,332
851,Data Analyst,IBM,Chennai,Full-time,3-5 Years,2054010,Finance,"Python, Excel, Azure",2025-10-18,980
852,SQL Developer,HCL,Gurugram,Contract,1-3 Years,600607,Consulting,"Tableau, Statistics",2025-12-17,88
853,Data Engineer,Amazon,Chennai,Contract,1-3 Years,1338200,Consulting,"SQL, Statistics",2025-06-02,355
854,Data Scientist,Accenture,Mumbai,Internship,5+ Years,2244389,Healthcare,"Statistics, Machine Learning, Azure",2025-06-02,847
855,Python Developer,Infosys,Ahmedabad,Contract,1-3 Years,1607832,E-commerce,"Python, Power BI, Pandas, SQL",2025-01-06,516
856,Business Analyst,Google,Chennai,Internship,Fresher,2139781,Consulting,"Azure, SQL, Python, NumPy, Machine Learning",2025-06-12,197
857,Data Scientist,IBM,Chennai,Full-time,3-5 Years,1129810,Consulting,"Machine Learning, Azure",2025-08-04,21
858,BI Developer,Cognizant,Hyderabad,Contract,5+ Years,2162592,Finance,"Machine Learning, Azure, Statistics, Tableau, Power BI",2025-06-04,121
859,Data Engineer,Tech Mahindra,Mumbai,Full-time,1-3 Years,2078197,Finance,"Statistics, Tableau, SQL, Python",2025-04-01,830
860,Business Analyst,Oracle,Bengaluru,Contract,5+ Years,684845,Finance,"Pandas, NumPy",2025-02-23,600
861,BI Developer,Amazon,Chennai,Full-time,1-3 Years,2156855,Healthcare,"SQL, Excel, Pandas, Python, Power BI",2025-01-17,995
862,SQL Developer,Flipkart,Chennai,Full-time,3-5 Years,1189258,Healthcare,"Tableau, Azure, NumPy, Statistics",2025-08-26,929
863,Python Developer,TCS,Chennai,Full-time,Fresher,360087,Consulting,"NumPy, Machine Learning, Azure, SQL",2025-08-01,987
864,SQL Developer,Accenture,Kolkata,Internship,1-3 Years,1899694,IT Services,"Power BI, Statistics, Azure, Excel, Pandas",2025-10-20,534
865,SQL Developer,Accenture,Hyderabad,Contract,1-3 Years,2365007,IT Services,"Tableau, NumPy, Power BI, Pandas, SQL",2025-03-23,100
866,Data Analyst,Tech Mahindra,Bengaluru,Contract,1-3 Years,366678,Healthcare,"Azure, Statistics",2025-02-17,30
867,Data Engineer,Oracle,Mumbai,Full-time,1-3 Years,1180108,Analytics,"NumPy, Excel, Statistics",2025-03-08,793
868,Data Analyst,HCL,Hyderabad,Full-time,Fresher,683771,IT Services,"Azure, SQL, NumPy, Pandas, Power BI",2025-05-14,273
869,Business Analyst,Infosys,Delhi,Internship,1-3 Years,1889134,IT Services,"Python, Statistics, SQL, Excel, Machine Learning",2025-04-03,83
870,SQL Developer,Tech Mahindra,Mumbai,Contract,5+ Years,925717,Consulting,"Python, Power BI, Azure, Pandas",2025-04-18,356
871,Data Engineer,IBM,Ahmedabad,Contract,Fresher,914328,Healthcare,"SQL, Excel, Python, Tableau",2025-06-27,28
872,Data Scientist,Accenture,Mumbai,Full-time,1-3 Years,373721,Analytics,"Excel, SQL, Power BI",2025-09-23,279
873,Data Engineer,Accenture,Hyderabad,Internship,3-5 Years,2208923,E-commerce,"Statistics, NumPy, Azure, SQL, Power BI",2025-05-21,182
874,BI Developer,Tech Mahindra,Hyderabad,Contract,3-5 Years,944799,Consulting,"Statistics, Pandas, Azure, Tableau, Machine Learning",2025-04-12,283
875,Business Analyst,IBM,Chennai,Internship,1-3 Years,1730234,Analytics,"Pandas, Power BI",2025-06-13,915
876,BI Developer,IBM,Chennai,Internship,3-5 Years,1920619,IT Services,"Power BI, Machine Learning",2025-01-18,444
877,ML Engineer,Accenture,Hyderabad,Full-time,3-5 Years,1810131,Consulting,"SQL, Python, Machine Learning, Pandas",2025-04-06,16
878,Python Developer,Deloitte,Ahmedabad,Internship,1-3 Years,527810,Finance,"Azure, Excel, NumPy, Python",2025-06-18,579
879,Business Analyst,IBM,Chennai,Contract,5+ Years,1582879,Analytics,"Excel, Python, Pandas",2025-05-23,515
880,BI Developer,Tech Mahindra,Hyderabad,Full-time,5+ Years,967812,Healthcare,"Azure, Statistics, Excel, Tableau",2025-01-24,26
881,Data Analyst,Oracle,Ahmedabad,Full-time,5+ Years,1442716,Consulting,"Python, NumPy, Azure, Power BI, Machine Learning",2025-05-26,21
882,Data Engineer,Infosys,Chennai,Contract,3-5 Years,1402064,Analytics,"Statistics, SQL, Machine Learning, Excel",2025-02-05,632
883,SQL Developer,HCL,Delhi,Internship,Fresher,1818275,Healthcare,"Python, Excel",2025-01-25,53
884,Data Scientist,Infosys,Mumbai,Contract,5+ Years,1199344,Consulting,"Excel, Machine Learning",2025-01-06,840
885,Data Analyst,Flipkart,Bengaluru,Internship,Fresher,714743,IT Services,"SQL, Tableau, Machine Learning, Pandas",2025-10-03,632
886,BI Developer,Microsoft,Pune,Full-time,5+ Years,752903,Consulting,"Power BI, Statistics, Pandas, Machine Learning",2025-07-14,130
887,Python Developer,IBM,Delhi,Contract,5+ Years,1426676,Analytics,"Excel, SQL, Tableau, Statistics, Power BI",2025-09-25,733
888,ML Engineer,Cognizant,Noida,Contract,1-3 Years,577225,IT Services,"Python, Excel, Azure, Machine Learning, SQL",2025-02-12,484
889,Python Developer,Deloitte,Hyderabad,Internship,1-3 Years,2463102,Healthcare,"Tableau, Pandas, Power BI, Statistics",2025-07-17,521
890,Data Scientist,Accenture,Mumbai,Internship,5+ Years,2403624,Consulting,"Excel, SQL, Tableau, Azure, NumPy",2025-02-24,707
891,Business Analyst,Wipro,Delhi,Full-time,Fresher,1258992,IT Services,"Power BI, Tableau, Python, Excel, Machine Learning",2025-06-07,548
892,ML Engineer,HCL,Hyderabad,Contract,Fresher,1736573,Finance,"Power BI, Statistics, NumPy",2025-08-20,525
893,Data Analyst,Deloitte,Gurugram,Internship,Fresher,456084,E-commerce,"Statistics, Excel, Tableau, SQL, NumPy",2025-06-20,185
894,BI Developer,Cognizant,Ahmedabad,Internship,5+ Years,707953,E-commerce,"Excel, SQL",2025-11-01,229
895,Data Analyst,Flipkart,Bengaluru,Contract,3-5 Years,1251461,IT Services,"Tableau, Excel",2025-02-28,908
896,SQL Developer,Tech Mahindra,Chennai,Full-time,1-3 Years,1375193,Finance,"Power BI, Excel, Machine Learning",2025-11-14,657
897,BI Developer,Microsoft,Bengaluru,Full-time,1-3 Years,2360742,E-commerce,"Tableau, Excel, Power BI, Pandas, Machine Learning",2025-05-28,76
898,Data Scientist,Capgemini,Delhi,Full-time,Fresher,2240619,Finance,"Python, Power BI, Tableau, Azure",2025-03-27,179
899,Data Analyst,IBM,Mumbai,Internship,Fresher,2298109,Consulting,"SQL, Python, NumPy, Tableau, Machine Learning",2025-12-14,302
900,Data Scientist,Google,Pune,Full-time,Fresher,1527594,E-commerce,"Pandas, Azure, Machine Learning, Tableau",2025-04-27,268
901,Data Engineer,HCL,Mumbai,Internship,Fresher,1729022,Analytics,"NumPy, Pandas, SQL, Power BI",2025-12-06,707
902,Data Analyst,Wipro,Chennai,Full-time,1-3 Years,1748181,Finance,"Excel, Statistics",2025-09-23,373
903,Business Analyst,Accenture,Chennai,Contract,Fresher,1398920,E-commerce,"NumPy, Power BI, Tableau, Machine Learning, Azure",2025-04-16,914
904,SQL Developer,IBM,Chennai,Internship,3-5 Years,1049319,IT Services,"Azure, SQL, Statistics, Pandas",2025-06-19,470
905,ML Engineer,HCL,Hyderabad,Full-time,5+ Years,867112,Finance,"NumPy, Tableau, Power BI",2025-10-18,315
906,BI Developer,Infosys,Gurugram,Full-time,5+ Years,421769,Consulting,"Azure, SQL, Python, Excel",2025-09-07,318
907,SQL Developer,Capgemini,Bengaluru,Full-time,3-5 Years,827634,Analytics,"NumPy, Azure, Power BI, Python",2025-01-03,735
908,Data Scientist,Microsoft,Noida,Internship,Fresher,1469712,Consulting,"Pandas, Machine Learning",2025-05-19,259
909,SQL Developer,Tech Mahindra,Chennai,Full-time,3-5 Years,1516774,Healthcare,"Power BI, Statistics, Machine Learning, NumPy",2025-12-14,597
